year;month;day;hour;weekday;temp;blackout;phases;deenergized;function
2024;6;12;15;3;17.9;0;0;490;1.87396
2024;6;12;16;3;18.1;0;0;490;1.82835
2024;6;12;17;3;15.9;0;0;490;1.81591
2024;6;12;18;3;16.3;0;0;490;1.76202
2024;6;12;19;3;16.7;0;0;490;1.72885
2024;6;12;20;3;16.4;1;0;490;1.55057
2024;6;12;21;3;16;1;0;490;1.47595
2024;6;12;22;3;15.7;1;0;490;1.46351
2024;6;12;23;3;14.8;1;0;490;1.3723
2024;6;12;24;3;14.5;0;0;490;1.4262
2024;6;13;1;4;14.2;0;0;465;1.165
2024;6;13;2;4;14;0;0;465;0.99917
2024;6;13;3;4;13.9;0;0;465;0.9121
2024;6;13;4;4;13.8;0;0;465;0.87893
2024;6;13;5;4;14.9;0;0;465;0.87064
2024;6;13;6;4;16.1;0;0;465;0.92869
2024;6;13;7;4;17.3;0;0;465;1.14427
2024;6;13;8;4;18.1;0;0;465;1.44693
2024;6;13;9;4;18.9;0;0;465;1.67495
2024;6;13;10;4;19.7;0;0;465;1.80348
2024;6;13;11;4;21.3;0;0;465;1.85737
2024;6;13;12;4;21.5;0;0;465;1.86981
2024;6;13;13;4;22.1;0;0;465;1.86152
2024;6;13;14;4;21.9;0;0;465;1.86981
2024;6;13;15;4;21.9;0;0;465;1.87396
2024;6;13;16;4;22;0;0;465;1.86152
2024;6;13;17;4;21.7;0;0;465;1.85737
2024;6;13;18;4;20.6;0;0;465;1.82835
2024;6;13;19;4;20.4;0;0;465;1.80762
2024;6;13;20;4;18.6;0;0;465;1.78689
2024;6;13;21;4;17.8;1;0;465;1.52984
2024;6;13;22;4;17.1;1;0;465;1.49253
2024;6;13;23;4;16.6;0;0;465;1.66666
2024;6;13;24;4;16.2;0;0;465;1.46766
2024;6;14;1;5;16.2;0;0;494;1.22305
2024;6;14;2;5;15.6;0;0;494;1.02819
2024;6;14;3;5;15.5;0;0;494;0.93698
2024;6;14;4;5;15.4;0;0;494;0.90796
2024;6;14;5;5;17.5;0;0;494;0.88308
2024;6;14;6;5;18.3;0;0;494;0.94112
2024;6;14;7;5;18.8;0;0;494;1.13598
2024;6;14;8;5;19.6;0;0;494;1.43863
2024;6;14;9;5;20.2;0;0;494;1.64178
2024;6;14;10;5;20.7;0;0;494;1.79518
2024;6;14;11;5;20.7;0;0;494;1.84908
2024;6;14;12;5;20.7;0;0;494;1.87396
2024;6;14;13;5;22;0;0;494;1.85737
2024;6;14;14;5;20.7;0;0;494;1.87396
2024;6;14;15;5;20.7;1;0;494;1.64593
2024;6;14;16;5;20.7;1;0;494;1.62935
2024;6;14;17;5;20.8;1;0;494;1.59618
2024;6;14;18;5;20.2;1;0;494;1.5713
2024;6;14;19;5;18.5;1;0;494;1.51741
2024;6;14;20;5;18.9;1;0;494;1.48424
2024;6;14;21;5;18.3;1;0;494;1.43449
2024;6;14;22;5;17.7;1;0;494;1.40547
2024;6;14;23;5;18;0;0;494;1.58789
2024;6;14;24;5;17.6;0;0;494;1.39303
2024;6;15;1;6;16.6;0;0;0;1.19402
2024;6;15;2;6;17.1;0;0;0;1.01575
2024;6;15;3;6;17;0;0;0;0.94112
2024;6;15;4;6;17;0;0;0;0.90381
2024;6;15;5;6;16.8;0;0;0;0.87064
2024;6;15;6;6;17.1;0;0;0;0.89137
2024;6;15;7;6;17.2;0;0;0;0.99502
2024;6;15;8;6;18.1;0;0;0;1.165
2024;6;15;9;6;18.7;1;0;0;1.23134
2024;6;15;10;6;19.4;1;0;0;1.41376
2024;6;15;11;6;19.7;1;0;0;1.5796
2024;6;15;12;6;20.2;1;0;0;1.58789
2024;6;15;13;6;18.3;1;0;0;1.60862
2024;6;15;14;6;20.7;1;0;0;1.57545
2024;6;15;15;6;20.7;1;0;0;1.55472
2024;6;15;16;6;20.7;1;0;0;1.55887
2024;6;15;17;6;19.7;1;0;0;1.53399
2024;6;15;18;6;19.5;1;0;0;1.48424
2024;6;15;19;6;18.3;1;0;0;1.45107
2024;6;15;20;6;18.8;1;0;0;1.41376
2024;6;15;21;6;18.4;1;0;0;1.3723
2024;6;15;22;6;18;1;0;0;1.40547
2024;6;15;23;6;17.4;1;0;0;1.3723
2024;6;15;24;6;17.2;0;0;0;1.43449
2024;6;16;1;7;17;0;0;0;1.21061
2024;6;16;2;7;17.2;0;0;0;1.03648
2024;6;16;3;7;17.3;0;0;0;0.93283
2024;6;16;4;7;17.4;0;0;0;0.88723
2024;6;16;5;7;18;0;0;0;0.85406
2024;6;16;6;7;18.2;0;0;0;0.8665
2024;6;16;7;7;17;0;0;0;0.94527
2024;6;16;8;7;18.9;0;0;0;1.07379
2024;6;16;9;7;19.4;0;0;0;1.25621
2024;6;16;10;7;19.9;0;0;0;1.45522
2024;6;16;11;7;20.1;0;0;0;1.61276
2024;6;16;12;7;20.3;0;0;0;1.68324
2024;6;16;13;7;21.2;0;0;0;1.70397
2024;6;16;14;7;20.4;0;0;0;1.71226
2024;6;16;15;7;20.3;0;0;0;1.69568
2024;6;16;16;7;20.2;0;0;0;1.68324
2024;6;16;17;7;20.7;0;0;0;1.68324
2024;6;16;18;7;20.3;0;0;0;1.67495
2024;6;16;19;7;19.8;0;0;0;1.6791
2024;6;16;20;7;19.3;0;0;0;1.68324
2024;6;16;21;7;18.8;0;0;0;1.68324
2024;6;16;22;7;18.3;0;0;0;1.68739
2024;6;16;23;7;18.2;0;0;0;1.59618
2024;6;16;24;7;17.9;0;0;0;1.42205
2024;6;17;1;1;18.1;0;0;471;1.19402
2024;6;17;2;1;17.6;0;0;471;1.0116
2024;6;17;3;1;17.5;0;0;471;0.91625
2024;6;17;4;1;17.5;0;0;471;0.88308
2024;6;17;5;1;18;0;0;471;0.8665
2024;6;17;6;1;18.7;0;0;471;0.92869
2024;6;17;7;1;21.1;0;0;471;1.15671
2024;6;17;8;1;20.3;0;0;471;1.4718
2024;6;17;9;1;21.2;1;0;471;1.53814
2024;6;17;10;1;22.1;1;0;471;1.6252
2024;6;17;11;1;22.6;1;0;471;1.75787
2024;6;17;12;1;23.1;1;0;471;1.74958
2024;6;17;13;1;25.6;1;0;471;1.76616
2024;6;17;14;1;23.6;1;0;471;1.77445
2024;6;17;15;1;23.7;1;0;471;1.77031
2024;6;17;16;1;23.9;1;0;471;1.78275
2024;6;17;17;1;24.5;1;0;471;1.75372
2024;6;17;18;1;23.8;1;0;471;1.69983
2024;6;17;19;1;23.2;1;0;471;1.68739
2024;6;17;20;1;22.2;1;0;471;1.63349
2024;6;17;21;1;21.4;1;0;471;1.59618
2024;6;17;22;1;20.6;1;0;471;1.62105
2024;6;17;23;1;20.2;1;0;471;1.50497
2024;6;17;24;1;19.7;1;0;471;1.31011
2024;6;18;1;2;18.9;0;0;473;1.1194
2024;6;18;2;2;18.9;0;0;473;0.92039
2024;6;18;3;2;18.6;0;0;473;0.82918
2024;6;18;4;2;18.3;0;0;473;0.87479
2024;6;18;5;2;19.5;0;0;473;0.80845
2024;6;18;6;2;20.9;0;0;473;0.85406
2024;6;18;7;2;22.4;0;0;473;1.08209
2024;6;18;8;2;23.5;0;0;473;1.35572
2024;6;18;9;2;24.7;0;0;473;1.58374
2024;6;18;10;2;26;0;0;473;1.79933
2024;6;18;11;2;25.9;0;0;473;2.08125
2024;6;18;12;2;26.6;0;0;473;2.06467
2024;6;18;13;2;26.2;0;0;473;2.03565
2024;6;18;14;2;27.4;0;0;473;2.05638
2024;6;18;15;2;27.5;0;0;473;2.05638
2024;6;18;16;2;27.7;1;0;473;1.81591
2024;6;18;17;2;26.6;1;0;473;1.7786
2024;6;18;18;2;25.5;1;0;473;1.77031
2024;6;18;19;2;24.6;1;0;473;1.72056
2024;6;18;20;2;23.4;1;0;473;1.65837
2024;6;18;21;2;22.6;1;0;473;1.37645
2024;6;18;22;2;21.7;1;0;473;1.41376
2024;6;18;23;2;21.3;1;0;473;1.36401
2024;6;18;24;2;20.8;1;0;473;1.4179
2024;6;19;1;3;20.9;1;0;461;1.19402
2024;6;19;2;3;20;1;0;461;0.966
2024;6;19;3;3;19.7;1;0;461;0.85821
2024;6;19;4;3;19.5;1;0;461;0.88723
2024;6;19;5;3;21.4;1;0;461;0.83333
2024;6;19;6;3;23;1;0;461;0.87893
2024;6;19;7;3;25;1;0;461;1.13598
2024;6;19;8;3;25.9;1;0;461;1.40132
2024;6;19;9;3;27.3;1;0;461;1.65422
2024;6;19;10;3;28.7;1;0;461;1.89883
2024;6;19;11;3;29.7;1;0;461;1.96102
2024;6;19;12;3;30.1;1;0;461;1.95687
2024;6;19;13;3;28.8;1;0;461;1.95687
2024;6;19;14;3;30.4;1;0;461;1.96517
2024;6;19;15;3;30.2;1;0;461;1.96102
2024;6;19;16;3;30;1;0;461;1.75787
2024;6;19;17;3;28.1;1;0;461;1.74543
2024;6;19;18;3;27.1;1;0;461;1.65837
2024;6;19;19;3;25.3;1;0;461;1.60862
2024;6;19;20;3;25.2;1;0;461;1.62935
2024;6;19;21;3;24.4;1;0;461;1.52984
2024;6;19;22;3;23.5;1;0;461;1.54228
2024;6;19;23;3;23.1;1;0;461;1.3723
2024;6;19;24;3;22.7;1;0;461;1.53814
2024;6;20;1;4;22.5;0;0;488;1.40132
2024;6;20;2;4;22.2;0;0;488;1.16086
2024;6;20;3;4;22;0;0;488;1.04477
2024;6;20;4;4;21.8;0;0;488;0.87479
2024;6;20;5;4;21.8;0;0;488;0.84162
2024;6;20;6;4;21.7;0;0;488;0.89552
2024;6;20;7;4;21.7;1;0;488;1.14013
2024;6;20;8;4;21;1;0;488;1.36401
2024;6;20;9;4;20.4;1;0;488;1.58374
2024;6;20;10;4;19.8;1;0;488;1.73299
2024;6;20;11;4;20.2;1;0;488;1.79933
2024;6;20;12;4;20.4;1;0;488;1.60862
2024;6;20;13;4;21;1;0;488;1.55887
2024;6;20;14;4;20.9;1;0;488;1.61691
2024;6;20;15;4;21.2;1;0;488;1.55887
2024;6;20;16;4;21.5;1;0;488;1.52155
2024;6;20;17;4;21;1;0;488;1.51326
2024;6;20;18;4;20.5;1;0;488;1.46351
2024;6;20;19;4;19.7;1;0;488;1.4262
2024;6;20;20;4;19.1;1;0;488;1.47595
2024;6;20;21;4;18.3;1;0;488;1.39717
2024;6;20;22;4;17.4;1;0;488;1.40132
2024;6;20;23;4;16.5;1;0;488;1.31011
2024;6;20;24;4;16.1;1;0;488;1.13598
2024;6;21;1;5;15.8;1;0;491;1.06136
2024;6;21;2;5;15.3;1;0;491;0.83748
2024;6;21;3;5;15.1;1;0;491;0.72139
2024;6;21;4;5;14.8;1;0;491;0.8126
2024;6;21;5;5;16.4;1;0;491;0.75041
2024;6;21;6;5;18;1;0;491;0.77529
2024;6;21;7;5;19.1;1;0;491;1.14842
2024;6;21;8;5;20.8;1;0;491;1.39717
2024;6;21;9;5;21.9;1;0;491;1.61691
2024;6;21;10;5;23;1;0;491;1.71641
2024;6;21;11;5;23.2;1;0;491;1.77031
2024;6;21;12;5;23.7;1;0;491;1.75787
2024;6;21;13;5;24.4;1;0;491;1.82006
2024;6;21;14;5;24.4;1;0;491;1.59203
2024;6;21;15;5;24.6;1;0;491;1.74129
2024;6;21;16;5;24.8;1;0;491;1.75372
2024;6;21;17;5;23.5;1;0;491;1.71226
2024;6;21;18;5;22.6;1;0;491;1.67495
2024;6;21;19;5;22.1;1;0;491;1.45522
2024;6;21;20;5;20.8;1;0;491;1.33084
2024;6;21;21;5;19.9;1;0;491;1.25207
2024;6;21;22;5;19;1;0;491;1.29767
2024;6;21;23;5;18.6;1;0;491;1.30596
2024;6;21;24;5;18.1;1;0;491;1.36815
2024;6;22;1;6;17.9;0;0;0;1.35157
2024;6;22;2;6;17.3;0;0;0;1.10696
2024;6;22;3;6;17.1;0;0;0;0.98673
2024;6;22;4;6;16.9;0;0;0;0.92454
2024;6;22;5;6;18.3;0;0;0;0.89552
2024;6;22;6;6;20.3;0;0;0;0.9121
2024;6;22;7;6;22.7;0;0;0;1.0199
2024;6;22;8;6;23.4;0;0;0;1.21475
2024;6;22;9;6;24.5;0;0;0;1.45936
2024;6;22;10;6;25.6;0;0;0;1.6791
2024;6;22;11;6;26.2;0;0;0;1.82006
2024;6;22;12;6;26.8;0;0;0;1.86566
2024;6;22;13;6;27.6;0;0;0;1.86981
2024;6;22;14;6;27.4;0;0;0;1.87396
2024;6;22;15;6;27.4;0;0;0;1.62105
2024;6;22;16;6;27.4;0;0;0;1.58374
2024;6;22;17;6;26.6;1;0;0;1.61276
2024;6;22;18;6;25.3;1;0;0;1.58374
2024;6;22;19;6;23.8;1;0;0;1.45522
2024;6;22;20;6;23.2;1;0;0;1.32669
2024;6;22;21;6;22.3;1;0;0;1.30182
2024;6;22;22;6;21.5;1;0;0;1.24792
2024;6;22;23;6;21.3;1;0;0;1.26036
2024;6;22;24;6;20.9;1;0;0;1.34742
2024;6;23;1;7;20;0;0;0;1.34328
2024;6;23;2;7;20.5;0;0;0;1.11525
2024;6;23;3;7;20.4;0;0;0;0.99917
2024;6;23;4;7;20.3;0;0;0;0.94527
2024;6;23;5;7;21.3;0;0;0;0.92039
2024;6;23;6;7;22.7;0;0;0;0.92454
2024;6;23;7;7;22.1;0;0;0;0.99917
2024;6;23;8;7;24.7;0;0;0;1.15257
2024;6;23;9;7;25.4;0;0;0;1.35572
2024;6;23;10;7;26.1;0;0;0;1.5257
2024;6;23;11;7;23.1;0;0;0;1.70812
2024;6;23;12;7;22.9;1;0;0;1.57545
2024;6;23;13;7;20.3;1;0;0;1.58789
2024;6;23;14;7;22.8;1;0;0;1.65422
2024;6;23;15;7;23;1;0;0;1.61276
2024;6;23;16;7;23.1;1;0;0;1.54228
2024;6;23;17;7;21.2;1;0;0;1.48424
2024;6;23;18;7;20.9;1;0;0;1.49253
2024;6;23;19;7;20.8;1;0;0;1.55057
2024;6;23;20;7;20;1;0;0;1.52984
2024;6;23;21;7;19.4;1;0;0;1.50082
2024;6;23;22;7;18.8;1;0;0;1.48424
2024;6;23;23;7;18.1;1;0;0;1.4179
2024;6;23;24;7;17.6;0;0;0;1.50082
2024;6;24;1;1;17;1;0;496;0.95771
2024;6;24;2;1;16.9;1;0;496;0.77943
2024;6;24;3;1;16.7;1;0;496;0.70481
2024;6;24;4;1;16.5;1;0;496;0.83333
2024;6;24;5;1;17.4;1;0;496;0.72139
2024;6;24;6;1;18.5;1;0;496;0.75041
2024;6;24;7;1;20.7;1;0;496;0.97429
2024;6;24;8;1;19.9;1;0;496;1.12769
2024;6;24;9;1;20.3;1;0;496;1.3184
2024;6;24;10;1;20.7;1;0;496;1.55887
2024;6;24;11;1;21.3;1;0;496;1.62935
2024;6;24;12;1;21.4;1;0;496;1.57545
2024;6;24;13;1;20.1;1;0;496;1.63764
2024;6;24;14;1;21.6;1;0;496;1.40132
2024;6;24;15;1;21.8;1;0;496;1.28938
2024;6;24;16;1;22;1;0;496;1.33913
2024;6;24;17;1;20.5;1;0;496;1.33084
2024;6;24;18;1;20.4;1;0;496;1.28109
2024;6;24;19;1;19.4;1;0;496;1.37645
2024;6;24;20;1;19.6;1;0;496;1.30596
2024;6;24;21;1;19;1;0;496;1.20646
2024;6;24;22;1;18.4;1;0;496;1.29353
2024;6;24;23;1;18;1;0;496;1.15257
2024;6;24;24;1;17.6;1;0;496;1.23963
2024;6;25;1;2;16.3;1;0;457;1.10696
2024;6;25;2;2;17.1;1;0;457;0.85406
2024;6;25;3;2;16.9;1;0;457;0.65506
2024;6;25;4;2;16.7;1;0;457;0.67578
2024;6;25;5;2;17.1;1;0;457;0.6136
2024;6;25;6;2;18.2;1;0;457;0.83748
2024;6;25;7;2;19.4;1;0;457;1.08623
2024;6;25;8;2;20.3;1;0;457;1.24792
2024;6;25;9;2;21.3;1;0;457;1.44278
2024;6;25;10;2;22.4;1;0;457;1.67495
2024;6;25;11;2;23;1;0;457;1.6791
2024;6;25;12;2;23.4;1;0;457;1.65008
2024;6;25;13;2;24.5;1;0;457;1.38888
2024;6;25;14;2;23.9;1;0;457;1.38888
2024;6;25;15;2;24;1;0;457;1.58374
2024;6;25;16;2;24.1;1;0;457;1.50911
2024;6;25;17;2;23.9;1;0;457;1.47595
2024;6;25;18;2;23.1;1;0;457;1.49253
2024;6;25;19;2;22.3;1;0;457;1.36815
2024;6;25;20;2;21.1;1;0;457;1.28524
2024;6;25;21;2;20;1;0;457;1.31426
2024;6;25;22;2;18.9;1;0;457;1.1733
2024;6;25;23;2;17.9;1;0;457;1.15257
2024;6;25;24;2;17.4;1;0;457;1.29353
2024;6;26;1;3;16.1;1;0;466;1.11525
2024;6;26;2;3;16.8;1;0;466;0.88308
2024;6;26;3;3;16.6;1;0;466;0.7587
2024;6;26;4;3;16.4;1;0;466;0.8126
2024;6;26;5;3;17.8;1;0;466;0.7131
2024;6;26;6;3;19.7;1;0;466;0.74212
2024;6;26;7;3;22.1;1;0;466;1.06965
2024;6;26;8;3;22.8;1;0;466;1.25621
2024;6;26;9;3;24;1;0;466;1.45936
2024;6;26;10;3;25.3;1;0;466;1.65837
2024;6;26;11;3;26.1;1;0;466;1.73299
2024;6;26;12;3;26.4;1;0;466;1.70397
2024;6;26;13;3;26.1;1;0;466;1.63764
2024;6;26;14;3;26.9;1;0;466;1.63349
2024;6;26;15;3;26.9;1;0;466;1.74543
2024;6;26;16;3;27;1;0;466;1.69568
2024;6;26;17;3;26.1;1;0;466;1.64593
2024;6;26;18;3;25.2;1;0;466;1.57545
2024;6;26;19;3;23.9;1;0;466;1.48839
2024;6;26;20;3;23.3;1;0;466;1.44693
2024;6;26;21;3;22.3;1;0;466;1.37645
2024;6;26;22;3;21.3;1;0;466;1.24792
2024;6;26;23;3;20.6;1;0;466;1.13598
2024;6;26;24;3;20.1;1;0;466;1.23548
2024;6;27;1;4;20.4;1;0;465;1.16086
2024;6;27;2;4;19.4;1;0;465;0.91625
2024;6;27;3;4;19.2;1;0;465;0.79602
2024;6;27;4;4;18.9;1;0;465;0.87064
2024;6;27;5;4;21.1;1;0;465;0.77529
2024;6;27;6;4;22.7;1;0;465;0.80431
2024;6;27;7;4;24.7;1;0;465;1.02404
2024;6;27;8;4;25.5;1;0;465;1.19817
2024;6;27;9;4;26.7;1;0;465;1.4179
2024;6;27;10;4;27.8;1;0;465;1.70812
2024;6;27;11;4;28.4;1;0;465;1.89054
2024;6;27;12;4;28.7;1;0;465;1.85323
2024;6;27;13;4;28.3;1;0;465;1.75372
2024;6;27;14;4;28.9;1;0;465;1.86566
2024;6;27;15;4;28.7;1;0;465;1.85323
2024;6;27;16;4;28.6;1;0;465;1.76616
2024;6;27;17;4;27.8;1;0;465;1.78689
2024;6;27;18;4;26.5;1;0;465;1.56301
2024;6;27;19;4;25.4;1;0;465;1.45936
2024;6;27;20;4;24.1;1;0;465;1.40547
2024;6;27;21;4;23;1;0;465;1.3723
2024;6;27;22;4;21.8;1;0;465;1.25207
2024;6;27;23;4;21;1;0;465;1.22719
2024;6;27;24;4;20.3;1;0;465;1.34328
2024;6;28;1;5;18.9;1;0;459;1.05306
2024;6;28;2;5;19.3;1;0;459;1.06136
2024;6;28;3;5;19;1;0;459;0.83748
2024;6;28;4;5;18.6;1;0;459;0.87064
2024;6;28;5;5;20.2;1;0;459;0.78772
2024;6;28;6;5;22.1;1;0;459;0.82089
2024;6;28;7;5;24.7;1;0;459;1.03233
2024;6;28;8;5;25.1;1;0;459;1.24378
2024;6;28;9;5;26.3;1;0;459;1.46351
2024;6;28;10;5;27.5;1;0;459;1.63764
2024;6;28;11;5;28.1;1;0;459;1.8325
2024;6;28;12;5;28.5;1;0;459;1.78275
2024;6;28;13;5;28.2;1;0;459;1.73714
2024;6;28;14;5;28.8;1;0;459;1.90712
2024;6;28;15;5;28.8;1;0;459;1.86152
2024;6;28;16;5;28.8;1;0;459;1.81177
2024;6;28;17;5;26.4;1;0;459;1.7786
2024;6;28;18;5;25.3;1;0;459;1.69983
2024;6;28;19;5;23.9;1;0;459;1.68324
2024;6;28;20;5;23.3;1;0;459;1.60862
2024;6;28;21;5;22.4;1;0;459;1.49668
2024;6;28;22;5;21.5;1;0;459;1.36815
2024;6;28;23;5;20.5;1;0;459;1.36401
2024;6;28;24;5;20.2;1;0;459;1.19817
2024;6;29;1;6;21.5;1;0;0;1.13598
2024;6;29;2;6;19.8;1;0;0;0.92039
2024;6;29;3;6;19.7;1;0;0;0.80431
2024;6;29;4;6;19.7;1;0;0;0.8665
2024;6;29;5;6;21.7;1;0;0;0.77114
2024;6;29;6;6;23.8;1;0;0;0.767
2024;6;29;7;6;25.8;1;0;0;0.90796
2024;6;29;8;6;27.2;1;0;0;1.0655
2024;6;29;9;6;28.5;1;0;0;1.25207
2024;6;29;10;6;29.8;1;0;0;1.51326
2024;6;29;11;6;29;1;0;0;1.67081
2024;6;29;12;6;29.7;1;0;0;1.6791
2024;6;29;13;6;29.8;1;0;0;1.80762
2024;6;29;14;6;30.3;1;0;0;1.88225
2024;6;29;15;6;30.3;1;0;0;1.8325
2024;6;29;16;6;30.3;1;0;0;1.84079
2024;6;29;17;6;28.4;1;0;0;1.74129
2024;6;29;18;6;27.2;1;0;0;1.67081
2024;6;29;19;6;25.8;1;0;0;1.60862
2024;6;29;20;6;25.1;1;0;0;1.53399
2024;6;29;21;6;24.2;1;0;0;1.4718
2024;6;29;22;6;23.3;1;0;0;1.45107
2024;6;29;23;6;22.7;1;0;0;1.29767
2024;6;29;24;6;22.1;1;0;0;1.15257
2024;6;30;1;7;22.4;1;0;0;1.10696
2024;6;30;2;7;21.4;1;0;0;0.97844
2024;6;30;3;7;21.3;1;0;0;0.83748
2024;6;30;4;7;21.1;1;0;0;0.86235
2024;6;30;5;7;23.2;1;0;0;0.80016
2024;6;30;6;7;25;1;0;0;0.77943
2024;6;30;7;7;26.9;1;0;0;0.95771
2024;6;30;8;7;28.2;1;0;0;0.97844
2024;6;30;9;7;29.7;1;0;0;1.15257
2024;6;30;10;7;31.2;1;0;0;1.34328
2024;6;30;11;7;31.7;1;0;0;1.61276
2024;6;30;12;7;32;1;0;0;1.62105
2024;6;30;13;7;31.2;1;0;0;1.89054
2024;6;30;14;7;32.2;1;0;0;1.932
2024;6;30;15;7;32;1;0;0;1.89054
2024;6;30;16;7;31.8;1;0;0;1.87396
2024;6;30;17;7;29.5;1;0;0;1.66666
2024;6;30;18;7;28.4;1;0;0;1.35986
2024;6;30;19;7;27.1;1;0;0;1.26451
2024;6;30;20;7;26.3;1;0;0;1.41376
2024;6;30;21;7;25.3;1;0;0;1.40547
2024;6;30;22;7;24.3;1;0;0;1.2728
2024;6;30;23;7;23.6;1;0;0;1.32669
2024;6;30;24;7;22.9;1;0;0;1.44278
2024;7;1;1;1;22.5;1;0;475;1.12871
2024;7;1;2;1;21.9;1;0;475;0.75675
2024;7;1;3;1;21.5;1;0;475;0.68834
2024;7;1;4;1;21.2;1;0;475;0.70544
2024;7;1;5;1;23.1;1;0;475;0.72255
2024;7;1;6;1;25;1;0;475;0.71827
2024;7;1;7;1;26.4;1;0;475;0.85081
2024;7;1;8;1;28.6;1;0;475;1.27408
2024;7;1;9;1;30.2;1;0;475;1.4964
2024;7;1;10;1;31.9;1;0;475;1.69734
2024;7;1;11;1;31.3;1;0;475;1.95387
2024;7;1;12;1;32;1;0;475;2.07358
2024;7;1;13;1;31.7;1;0;475;1.94532
2024;7;1;14;1;32.5;1;0;475;1.79995
2024;7;1;15;1;32.4;1;0;475;1.78713
2024;7;1;16;1;32.2;1;0;475;1.71017
2024;7;1;17;1;29.6;1;0;475;1.61183
2024;7;1;18;1;28.4;1;0;475;1.55198
2024;7;1;19;1;26.5;1;0;475;1.58191
2024;7;1;20;1;26.1;1;0;475;1.5135
2024;7;1;21;1;25.1;1;0;475;1.42372
2024;7;1;22;1;24.1;1;0;475;1.38524
2024;7;1;23;1;23.5;1;0;475;1.41944
2024;7;1;24;1;22.9;1;0;475;1.18429
2024;7;2;1;2;22.9;1;3;491;0.94487
2024;7;2;2;2;22;1;3;491;0.90211
2024;7;2;3;2;21.6;1;3;491;0.7482
2024;7;2;4;2;21.2;1;3;491;0.714
2024;7;2;5;2;22.4;1;3;491;0.75675
2024;7;2;6;2;23.6;1;3;491;0.75675
2024;7;2;7;2;23.8;1;3;491;0.90211
2024;7;2;8;2;26.5;1;3;491;1.18857
2024;7;2;9;2;28.2;1;3;491;1.32538
2024;7;2;10;2;29.9;1;3;491;1.45792
2024;7;2;11;2;29.7;1;2;491;1.82561
2024;7;2;12;2;30.1;1;2;491;1.96669
2024;7;2;13;2;30;1;2;491;1.89401
2024;7;2;14;2;29.6;1;3;491;1.85126
2024;7;2;15;2;28.8;1;3;491;1.79568
2024;7;2;16;2;27.9;1;3;491;1.723
2024;7;2;17;2;27;1;3;491;1.65031
2024;7;2;18;2;25.9;1;3;491;1.68879
2024;7;2;19;2;24.7;1;3;491;1.4964
2024;7;2;20;2;23.8;1;3;491;1.48785
2024;7;2;21;2;22.9;1;3;491;1.37241
2024;7;2;22;2;22;1;3;491;1.22705
2024;7;2;23;2;21.7;1;3;491;1.23987
2024;7;2;24;2;21.4;1;3;491;1.05603
2024;7;3;1;3;22.5;1;3;524;0.9748
2024;7;3;2;3;20.9;1;3;524;0.82943
2024;7;3;3;3;20.7;1;3;524;0.7311
2024;7;3;4;3;20.6;1;3;524;0.77813
2024;7;3;5;3;21.2;1;3;524;0.69262
2024;7;3;6;3;21.1;1;3;524;0.68834
2024;7;3;7;3;21.7;1;3;524;0.92777
2024;7;3;8;3;21.3;1;3;524;1.04748
2024;7;3;9;3;21.4;1;2;524;1.50922
2024;7;3;10;3;21.6;1;2;524;1.723
2024;7;3;11;3;25;1;2;524;1.83416
2024;7;3;12;3;24.8;1;2;524;1.76575
2024;7;3;13;3;23.5;1;2;524;1.67169
2024;7;3;14;3;24.1;1;3;524;1.41516
2024;7;3;15;3;23.6;1;3;524;1.33821
2024;7;3;16;3;23.2;1;3;524;1.38951
2024;7;3;17;3;21.5;1;3;524;1.43227
2024;7;3;18;3;21.5;1;3;524;1.33393
2024;7;3;19;3;21;1;3;524;1.39806
2024;7;3;20;3;21.1;1;3;524;1.32538
2024;7;3;21;3;20.8;1;3;524;1.24415
2024;7;3;22;3;20.5;1;3;524;1.21422
2024;7;3;23;3;20.2;1;3;524;1.14154
2024;7;3;24;3;20;1;3;524;0.95769
2024;7;4;1;4;18.6;1;3;494;0.88501
2024;7;4;2;4;19.8;1;3;494;0.73965
2024;7;4;3;4;19.6;1;3;494;0.64559
2024;7;4;4;4;19.5;1;3;494;0.7653
2024;7;4;5;4;19.9;1;3;494;0.68834
2024;7;4;6;4;21.4;1;3;494;0.69262
2024;7;4;7;4;21.5;1;3;494;0.81233
2024;7;4;8;4;24.1;1;2;494;1.20567
2024;7;4;9;4;25.2;1;2;494;1.35958
2024;7;4;10;4;26.4;1;2;494;1.78713
2024;7;4;11;4;27.3;1;2;494;1.89401
2024;7;4;12;4;27.6;1;2;494;1.90684
2024;7;4;13;4;28.2;1;2;494;1.91111
2024;7;4;14;4;27;1;3;494;1.68879
2024;7;4;15;4;26.2;1;3;494;1.66741
2024;7;4;16;4;25.3;1;3;494;1.64604
2024;7;4;17;4;24.2;1;3;494;1.62039
2024;7;4;18;4;23.1;1;3;494;1.5648
2024;7;4;19;4;23.8;1;3;494;1.59473
2024;7;4;20;4;21.2;1;3;494;1.4964
2024;7;4;21;4;20.5;1;3;494;1.38524
2024;7;4;22;4;19.8;1;3;494;1.2869
2024;7;4;23;4;20.4;1;3;494;1.18002
2024;7;4;24;4;19.6;1;2;494;1.25697
2024;7;5;1;5;18.3;1;3;484;1.10733
2024;7;5;2;5;18.6;1;3;484;0.87219
2024;7;5;3;5;18.3;1;3;484;0.7653
